chavepar,arquivo_psg,arquivo_hyp,canal,frequencia_amostragem_hz,indice_epoca,inicio_epoca_s,id_estagio,estagio,media,desvio_padrao,variancia,minimo,maximo,pico_a_pico,valor_rms,assimetria,curtose_excesso,potencia_delta,potencia_theta,potencia_alpha,potencia_beta,potencia_total,relativo_delta,relativo_theta,relativo_alpha,relativo_beta,razao_delta_theta,razao_delta_alpha,razao_alpha_theta,hjorth_complexidade
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,251,31140.0,5,REM,-3.646657975982605e-07,7.666735934188677e-06,5.877883988457991e-11,-3.747528355406639e-05,2.743604926714896e-05,6.491133282121535e-05,7.674127186976359e-06,-0.350205391684815,1.4215209605052905,2.7632626334304656e-11,1.0714580060458045e-11,2.624626233216356e-12,1.211343179113107e-12,4.218317580709216e-11,0.6398933338702345,0.24811931638196796,0.06077890715914651,0.028051275907182417,2.3588234654332294,7.6235795241664155,0.22404782925814348,2.714896285745536
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,252,31170.0,1,Acordado,1.7931182354848692e-07,9.65819728029889e-06,9.328077470517286e-11,-3.237013540959653e-05,3.828692728393542e-05,7.065706269353195e-05,9.658252111208774e-06,0.45548439370321636,1.270909715039438,3.571967841731655e-11,6.262129295887651e-12,4.044676292574684e-12,8.226343458391039e-12,5.425282746416992e-11,0.6464769326145321,0.1133359066547044,0.07320306449832917,0.1488854749329456,4.918623307566783,7.080668083677192,0.5569545966174241,2.982123005211659
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,253,31200.0,2,N1,1.2298058520896076e-07,5.600660159970495e-06,3.1367394227480735e-11,-2.7784020012719357e-05,1.703538024824004e-05,4.481940026095939e-05,5.601076919106115e-06,-0.3664569141469403,0.8179848053344196,2.2689851716519375e-11,3.5868318346905516e-12,1.31218420132796e-12,1.0205854362837634e-12,2.8609453188821655e-11,0.7663043140926826,0.1211380639762937,0.04431639425963273,0.034468229783759095,4.946737210837846,9.81316787109257,0.28607637005651987,3.417218051425392
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,254,31230.0,2,N1,-1.8919378181821455e-07,6.6218023549559924e-06,4.3848266428100725e-11,-3.123634951105463e-05,3.097864991074606e-05,6.221499942180069e-05,6.623401288338948e-06,-0.3458240329861536,1.9523250893109516,2.0111983569644055e-11,6.362121390277871e-12,2.6490989330412585e-12,2.407862567311462e-12,3.153106646027465e-11,0.6182392942513528,0.19557063701083954,0.08143289542247896,0.07401732649164226,2.731819064570594,5.511493094236878,0.35982820611183547,2.568739070687559
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,255,31260.0,3,N2,1.0508648784418373e-07,7.81176689123696e-06,6.102370196302596e-11,-3.499504389099145e-05,3.472331424762843e-05,6.971835813861987e-05,7.811171736619654e-06,-0.04693440284069821,1.5433938632563038,3.794052929613882e-11,8.791669103531522e-12,2.7177336562240842e-12,2.1118143093339837e-12,5.1561746365228423e-11,0.7218277914989124,0.1672636415548693,0.05170554336874102,0.040177780522357764,3.8747764957105186,10.205284402937332,0.27755570858127654,2.9302044083948786
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,256,31290.0,3,N2,-2.1884738757265404e-08,1.005979882359534e-05,1.0119955237121017e-10,-5.491183740072649e-05,5.9032407118741774e-05,0.00011394424451946826,1.0058145859395602e-05,-0.24049624400082847,6.976750322152155,6.93741069357806e-11,1.2417496062907202e-11,5.407200065329118e-12,4.4591969081655425e-12,9.165799997218249e-11,0.7487114653522404,0.13401428982532695,0.058356537664880005,0.048125330888906186,5.170421262694908,10.827523134665388,0.40299621031955246,2.769759822057346
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,257,31320.0,3,N2,7.606370079217368e-08,9.14698253719923e-06,8.366728953582767e-11,-4.5145811329024304e-05,3.709745202352252e-05,8.224326335254682e-05,9.14577422233317e-06,-0.15551997382486585,2.0413853503713852,5.502809810064957e-11,1.288634302382136e-11,2.7408473573994206e-12,2.8703332013682793e-12,7.352562168323864e-11,0.7383782497587108,0.17291158037692148,0.036777249159343245,0.038514716637564644,3.9627494442742406,14.710062411876718,0.1973771894225591,2.969894745936363
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,258,31350.0,3,N2,-1.0249415315832335e-07,8.450208187876462e-06,7.140601841845442e-11,-4.312372901604396e-05,2.8343445004214335e-05,7.14671740202583e-05,8.449421368575872e-06,-0.4602470146583323,1.5034911815956438,4.5360748526130895e-11,1.1583018638943569e-11,2.9086398211152786e-12,2.1640238973363194e-12,6.201643088352608e-11,0.7198241457052945,0.183809499785105,0.04615684798923868,0.034340629372299855,3.6049178522030103,11.605251597008957,0.23115596539873512,2.9419877539141224
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,259,31380.0,3,N2,3.881289154811613e-08,8.209491285889397e-06,6.739574717309394e-11,-4.505992123751458e-05,2.6863190338669505e-05,7.192311157618408e-05,8.208214688017521e-06,-0.43585948718119366,1.4477179273304408,3.85969808924874e-11,1.2591296354839734e-11,3.040949068314993e-12,2.285333297070186e-12,5.651455961271231e-11,0.6710819165162554,0.2189236332439327,0.05287268282660829,0.03973486561418552,2.8398307184835514,9.55146433176444,0.2237423854886469,2.639492633334166
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,260,31410.0,3,N2,1.2502767081607815e-07,8.283961081458571e-06,6.862401119912027e-11,-3.4818145929721714e-05,5.01987342166716e-05,8.501688014639331e-05,8.28352391480765e-06,0.15316522440269548,2.3358123129205,4.4911323022186656e-11,1.0019268261344834e-11,4.034025711592412e-12,2.6646523118511985e-12,6.16292693069751e-11,0.7170979881955102,0.1599774094798353,0.06441118914895497,0.04254643781313337,4.075708291786836,8.921552172203718,0.36608834778472704,2.6623920054787726
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,261,31440.0,3,N2,-2.5495444567240765e-07,1.0440384319618237e-05,1.0900162474133036e-10,-4.071686117031783e-05,5.827984179434059e-05,9.899670296465842e-05,1.0441757162268461e-05,0.11840094355371593,3.002352729927461,6.070628865475363e-11,1.8492219092734172e-11,3.874067539867728e-12,3.158193516602316e-12,8.623076880395785e-11,0.6959274747558943,0.21199193067177394,0.04441170922813136,0.03620504049093079,3.114385712880799,12.454954339102382,0.19874943542532864,2.6875523421818177
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,262,31470.0,3,N2,1.8562394428921676e-07,7.369831711156613e-06,5.431441945076961e-11,-4.2818110594780854e-05,5.3598915387865684e-05,9.641702598264654e-05,7.370940977445112e-06,0.3650914579095112,8.262598089733945,4.077449167575893e-11,6.266727135594264e-12,2.66451273939986e-12,2.3702941174160397e-12,5.20760256681691e-11,0.7682280495280626,0.11807076842516041,0.05020181345261932,0.044658470327735164,5.611121886775572,11.12685221076257,0.36667301381778933,3.0504748300602493
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,263,31500.0,3,N2,2.5430956778343393e-08,1.0308992484048359e-05,1.0627532603616555e-10,-4.684532299506428e-05,4.789606655466777e-05,9.474138954973205e-05,1.030730554805908e-05,0.3375934686426811,4.172898581038644,6.576198091536e-11,1.717668609603607e-11,5.776140592916415e-12,1.8287829576961933e-12,9.054359056200866e-11,0.7183679437482297,0.18763395657286502,0.06309716013382548,0.019977181870066973,3.617930164382452,9.704931592491707,0.3177774299670644,2.9968729920885537
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,264,31530.0,3,N2,-2.2761357382866667e-08,1.0075764174318475e-05,1.0152102369647967e-10,-5.081257983594367e-05,5.124592984269999e-05,0.00010205850967864367,1.0074110453764015e-05,0.39979203135053465,3.290294868300336,5.428146451637113e-11,1.6420983180945328e-11,7.791637731724381e-12,5.024284199583915e-12,8.351836962862477e-11,0.6422445765918683,0.19428892503605338,0.09218868946432565,0.059446061509003424,3.115866880334455,6.174215336523475,0.4472559126425595,2.329121901948009
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,265,31560.0,3,N2,4.9790853630371497e-08,9.72014834697337e-06,9.448128388716914e-11,-5.683594411044816e-05,4.901460786060766e-05,0.00010585055197105583,9.718655732917935e-06,-0.5168885124547825,5.401968791393589,6.797210124056982e-11,1.5482995522348574e-11,5.693704891464734e-12,5.692101671077323e-12,9.484090332546043e-11,0.7092180778988215,0.16154893145957513,0.059407880079446036,0.05939115214458959,4.123771140288755,10.15463070791219,0.3454290140250835,2.451533009323217
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,266,31590.0,3,N2,-1.0697849414395788e-07,6.944445052332638e-06,4.822531708486725e-11,-3.2313810173106405e-05,3.7138952206468536e-05,6.945276237957494e-05,6.94411163341875e-06,-0.02237885580078345,1.7797621068950562,2.7938265238084613e-11,6.824943832668679e-12,4.338357939868384e-12,2.778652846912657e-12,4.188021985753432e-11,0.6515420240592746,0.15916298599549958,0.1011738735081627,0.06480034048669717,3.5704109621137476,5.2334941854373715,0.5544267195575252,2.4043069848386507
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,267,31620.0,3,N2,3.081377100867671e-08,8.655190522014033e-06,7.491232297236154e-11,-4.447562590023917e-05,4.68955236209254e-05,9.137114952116458e-05,8.65380272981313e-06,-0.04335962679801683,3.994502685905003,5.5757011533208284e-11,6.2998876989971154e-12,4.6038274943787535e-12,2.5130369470009584e-12,6.91737636735851e-11,0.7945563785428885,0.08977554244206126,0.06560610765860535,0.03581163123429446,7.638064287053125,9.949808695777772,0.630671002652718,2.973691298178375
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,268,31650.0,3,N2,-2.2424070337763303e-08,1.0614130265709637e-05,1.1265976129745332e-10,-4.6710665054169516e-05,4.7031396468478955e-05,9.374206152264848e-05,1.0612384787719394e-05,-0.13314502085156663,3.0851588874235922,7.231164702808835e-11,1.6702472563662728e-11,4.037929027950989e-12,2.8729621402283013e-12,9.592501075993036e-11,0.7460576631473804,0.17232365962829146,0.041660341291602974,0.02964108146806633,4.084833164860825,14.35344694752453,0.22809971959733527,2.704050245535387
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,269,31680.0,3,N2,4.455098404661573e-08,8.113950694903442e-06,6.583619587932405e-11,-4.77023509489791e-05,3.675329052562749e-05,8.445564147460658e-05,8.112720583804e-06,-0.28070105775510135,3.8701564496812875,4.7242130835608405e-11,6.201635197549367e-12,2.729878910283816e-12,3.812785729297919e-12,5.998643067273949e-11,0.7746334768977603,0.10168877124205032,0.04476207051586072,0.06251859122167332,6.559917232642436,12.665861807297553,0.3790637591880192,2.88312212818679
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,270,31710.0,3,N2,-1.2393159001583955e-08,8.906245363335046e-06,7.932120647192701e-11,-5.2847768803509174e-05,6.974387537610565e-05,0.00012259164417961483,8.904769489445515e-06,0.14454700231745288,9.926043377757004,5.940281593538788e-11,1.1280281280568962e-11,3.958462503198322e-12,3.1829701727440675e-12,7.782452989189926e-11,0.7536082488135799,0.1431062296982786,0.050218663005374045,0.04038045234280781,4.837252061105532,11.980087758467814,0.32234298325574845,2.636280690212102
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,271,31740.0,3,N2,-1.2846753931096929e-08,6.009906768783017e-06,3.611897936946393e-11,-1.967125834960785e-05,2.375871953757104e-05,4.3429977887178887e-05,6.008918767029612e-06,0.028121353545922528,0.14736235506789486,2.169289384525398e-11,4.149557263254358e-12,1.839204447531119e-12,1.737767725809253e-12,2.941942328184871e-11,0.7131264009925573,0.13641143767937247,0.06046151600213188,0.05712691229245558,4.2125745450094785,7.6404831868016485,0.35715778143785504,2.943067694335308
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,272,31770.0,3,N2,-1.2037102992972826e-08,9.467481157747664e-06,8.963319947230706e-11,-4.4690084645574276e-05,7.43522684782029e-05,0.00011904235312377717,9.46591076605934e-06,1.3737815482621478,12.34957908645466,5.3077050341467307e-11,7.419431842605296e-12,3.5794778187067283e-12,3.341375070681728e-12,6.741733507346105e-11,0.775783656064321,0.10844374213989635,0.052318287680503374,0.048838135351136194,6.304113072437822,11.590197057981728,0.42514481803787607,3.231338365335727
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,273,31800.0,3,N2,1.3079365359753489e-08,8.67375734956242e-06,7.523406655908812e-11,-4.3560246347908635e-05,4.4367799755984654e-05,8.792804610389329e-05,8.67232146583024e-06,-0.27622383468257844,3.1772837109795082,4.864859522540895e-11,1.0806417785363732e-11,5.1282258532067315e-12,5.255109702594407e-12,6.983834856657381e-11,0.6867550727793866,0.1525503911939431,0.07239335694545773,0.07418453152751944,4.120521237671092,7.938446850804705,0.4343591719720548,2.412603532136084
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,274,31830.0,3,N2,7.301992503468214e-08,7.443422060222928e-06,5.540453196661334e-11,-2.7962206586927345e-05,2.8356073013300925e-05,5.631827960022827e-05,7.442539600078941e-06,0.0948758769317544,0.7265840146658338,3.93532784995812e-11,5.092916509816137e-12,1.890023068385561e-12,2.2510813295111665e-12,4.8587299407294074e-11,0.7936160865778568,0.10270606729325112,0.0381150635541073,0.04539632842316156,6.458857336413551,13.616942691590667,0.3102000602405424,3.355917102173189
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,275,31860.0,1,Acordado,-1.0398820526114541e-07,1.8137957818264805e-05,3.2898551381715343e-10,-5.682884271485034e-05,6.865447347504704e-05,0.00012548331618989736,1.8135232712210997e-05,0.34783291356043783,1.6241372870970183,1.6669033199177894e-10,6.841914537513322e-12,1.1407927621485655e-11,8.385031734826289e-12,1.9332520588560418e-10,0.8577905847680234,0.035208579897458264,0.058705341746563236,0.043149480771745116,21.256331115875255,13.43417991116718,1.454737560185541,4.6804277483105
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,276,31890.0,2,N1,4.615598106259348e-09,7.705869315793299e-06,5.938042191208468e-11,-3.748566690185171e-05,3.571551805764937e-05,7.320118495950109e-05,7.704586279733641e-06,-0.06444562603493872,1.7831973719873373,3.795041924765243e-11,3.5414292471016885e-12,2.5078970604248593e-12,1.8235394659498692e-12,4.5823285021128855e-11,0.8105031338687029,0.07563393396049914,0.05356089516771791,0.03894514161334479,8.356492457054605,10.818566963038553,0.552226386005107,3.9257783290342347
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,277,31920.0,3,N2,7.39657906889691e-08,9.681532359602994e-06,9.373206883003992e-11,-6.0171334476324476e-05,5.912749999490078e-05,0.00011929883447122526,9.680201224421361e-06,0.5703656820512257,10.268549221422763,6.502990422158936e-11,4.524556806876541e-12,2.1918709592353473e-12,2.961715244392823e-12,7.470804723209406e-11,0.8589563012004617,0.05976322164281761,0.028951624554729927,0.039120217106026436,11.771062638118801,20.373600641163794,0.39675055137582727,3.941234423714373
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,278,31950.0,3,N2,-5.976205439776775e-09,7.411842529043795e-06,5.493540967534233e-11,-3.472939547902801e-05,2.7711940497931172e-05,6.244133597695918e-05,7.410609528719528e-06,-0.0735089357359558,0.8063410058494775,3.830971741311526e-11,4.378116227272215e-12,2.525783173691866e-12,2.4292105461541774e-12,4.764282736023352e-11,0.7875717652965669,0.09000538136587456,0.05192508969486309,0.04993974811875564,7.1232594823533555,10.86559085622981,0.46964086809498823,3.113462365143112
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,279,31980.0,3,N2,-2.1360512153153998e-08,1.1034565848936132e-05,1.2176164347450758e-10,-5.574396009535904e-05,6.0539400630051565e-05,0.0001162833607254106,1.1032747279417557e-05,-0.017051255365087652,5.0012618442967245,8.113871275129268e-11,1.0959433092916121e-11,9.038597362516546e-12,3.895548686088734e-12,1.0503229189281408e-10,0.7652264352949588,0.1033593907787525,0.08524381771973281,0.036739267034109443,6.784494893771614,8.082674284184286,0.7557713891865275,2.9858183381345844
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,280,32010.0,3,N2,-3.7318486660148336e-08,6.800445976385289e-06,4.624606547773487e-11,-3.93640123755778e-05,2.120808248452446e-05,6.0572094860102265e-05,6.799414886004695e-06,-0.33724563676769836,1.325752644547845,2.946037763840122e-11,5.297171368356333e-12,2.344967231807001e-12,4.364486647374131e-12,4.146700288593868e-11,0.693723965346184,0.12473617181282853,0.0552185714189745,0.1027735971642883,4.678350947608223,8.807374062820426,0.372384217394909,2.521379116650078
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,281,32040.0,3,N2,3.5868043881398984e-08,7.657019022736331e-06,5.862994031454604e-11,-3.622335899817592e-05,2.4576634212307e-05,6.079999321048292e-05,7.65582676904851e-06,-0.3670694960043214,1.297793765060459,3.9958777512737016e-11,5.450335814678526e-12,4.723409841124913e-12,2.663637398731699e-12,5.2796160567272155e-11,0.7427812150788814,0.1013145874576472,0.08780198793589153,0.04951352235260019,6.194836774514273,6.981638327840468,0.7322734779755525,2.493705042520917
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,282,32070.0,3,N2,6.13164627846574e-08,8.50882213682822e-06,7.240005415617796e-11,-3.242299305838952e-05,3.228616680305522e-05,6.470915986144474e-05,8.507624845595919e-06,-0.027277269444459025,1.0649994963092002,4.804867317480123e-11,5.330835594407749e-12,4.649519910897234e-12,2.6490035179712405e-12,6.067803219807746e-11,0.7790240943565468,0.08643005304202805,0.07538372651003873,0.04294889806899208,7.589625801883772,8.504912617817526,0.7344243649296974,3.1046551224959136
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,283,32100.0,3,N2,-7.895826730634492e-08,8.476110174106663e-06,7.184444368359449e-11,-4.678766292197843e-05,4.7149597715936186e-05,9.393726063791462e-05,8.475065188166755e-06,-0.0793511233886758,4.484049023820688,5.340206889694788e-11,4.629189730000791e-12,3.56169460970002e-12,5.763185477150969e-12,6.735613871379966e-11,0.7812329646140053,0.06772163871605953,0.05210497077098636,0.08431116188819343,9.486635103510782,11.706629545825654,0.6327188779440056,2.743927604435845
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,284,32130.0,3,N2,4.452825817324494e-09,8.833036692187286e-06,7.802253720552691e-11,-3.7203999753175566e-05,5.179923830856702e-05,8.900323806174259e-05,8.831565519248715e-06,0.44197729075005276,3.5243338130954998,5.733714465745246e-11,5.512997021821923e-12,3.791804809028003e-12,8.759032471835831e-12,7.540097896013821e-11,0.750476570298501,0.072158722268445,0.04963031705400472,0.11464555285876386,8.803496219227991,11.965667831341205,0.582190471809443,2.521721329806072
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,285,32160.0,3,N2,-5.7459577093294367e-08,6.723407607111483e-06,4.520420985136456e-11,-2.018844681729643e-05,1.997076115534714e-05,4.015920797264357e-05,6.722532512707829e-06,-0.04707853878136114,0.05487674757489325,2.731101177876032e-11,6.102821807297641e-12,4.4808811839014215e-12,3.525346808459315e-12,4.14200615784187e-11,0.6438230111541106,0.14386640613464985,0.10563118055870716,0.08310565042302633,3.8450931924971297,4.982960013615856,0.6308592986660086,2.258364933840432
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,286,32190.0,3,N2,1.1129307621798167e-07,1.0757873652664682e-05,1.1573184552669695e-10,-5.0802884799822825e-05,6.460093091731795e-05,0.00011540381571714077,1.0756656283142489e-05,0.5978548311855344,6.689981585783535,7.896250307482467e-11,6.285592484860922e-12,4.2934851580599874e-12,5.284657832604723e-12,9.482623855035034e-11,0.8240175579190152,0.06559364720924803,0.04480490127768133,0.055148338414932,10.838171808113698,14.916921596463622,0.5893117364142482,3.160885165992465
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,287,32220.0,3,N2,-1.821276150319589e-08,9.804625512411759e-06,9.613068143863556e-11,-3.807202628525952e-05,5.6157566349595874e-05,9.42295926348554e-05,9.8030081904912e-06,0.3435744015277569,3.881005811157812,6.703093477194474e-11,6.488205130956353e-12,3.6263436004225145e-12,5.1239409438673e-12,8.226942444719088e-11,0.8049885683364545,0.07791821756941704,0.043549521622097034,0.06153448252926117,8.951535594936876,14.488965922423693,0.4842740732930987,3.082330380050759
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,288,32250.0,3,N2,-4.2468584485749236e-08,9.032317503253675e-06,8.15827594795827e-11,-4.637581322107731e-05,5.137995329872901e-05,9.775576651980633e-05,9.030911848041206e-06,0.2546516229262301,4.198236631235599,5.8151529337339826e-11,6.428134032342387e-12,3.3731408145061335e-12,1.7840099972177103e-12,6.973681418140606e-11,0.8220829565240102,0.09087395448510446,0.04768578926746181,0.02522038938087569,7.828551434875272,13.297428965572191,0.454103385832747,3.444057841518425
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,289,32280.0,3,N2,3.208192422830281e-08,7.840949597477409e-06,6.148049059018114e-11,-3.0272644770332124e-05,2.4941253578898453e-05,5.521389834923058e-05,7.839708307276486e-06,0.16881507563888276,-0.1139566658622253,4.7105303352461926e-11,5.525513333932658e-12,3.97596294195101e-12,2.2438656862344e-12,5.885064531458e-11,0.7870475431780645,0.09232170020707542,0.06643141307922439,0.03749108592631632,7.21863567537506,9.46657037079793,0.6092950452305429,2.8861930254323838
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,290,32310.0,3,N2,-2.5868762811441253e-08,9.803093647869628e-06,9.610064506890186e-11,-4.6278720940314276e-05,3.864815335569429e-05,8.492687429600856e-05,9.801493800101845e-06,-0.22686664020726674,1.8740590330811289,5.939793473177504e-11,7.731588086830827e-12,5.370588729392818e-12,6.07251154399485e-12,7.857262309199355e-11,0.7464619416040283,0.09716392128851116,0.0674929205636957,0.0763140802455946,6.8026496601872815,9.323774811851065,0.6150758230902874,2.6668510344550462
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,291,32340.0,3,N2,-9.594867012742262e-09,8.956267033281806e-06,8.021471917145047e-11,-4.133700015510156e-05,3.808626474897094e-05,7.94232649040725e-05,8.954779338051813e-06,-0.008673466910529037,1.6309886557689257,4.966913197959682e-11,7.388134313351883e-12,4.7369332127912705e-12,2.7346171235539815e-12,6.452881662929396e-11,0.7579738889622,0.11274634112725754,0.07228778812821832,0.04173152002765605,5.921356302144037,8.657784592794762,0.5647183313756932,2.8916243367441536
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,292,32370.0,3,N2,-9.800786029222612e-08,1.0736483671629498e-05,1.1527208163116681e-10,-4.842834339105324e-05,6.997285981448538e-05,0.00011840120320553863,1.0735141505571107e-05,0.6472559082044083,6.375955178608976,5.35139487137419e-11,7.642665586670167e-12,4.5892910086780915e-12,4.676432926757738e-12,7.04223382358479e-11,0.7492606659982252,0.10700665611692621,0.0642556813741315,0.06547577469832218,6.191833778259107,9.574371531318485,0.5310041170349444,2.980841002505745
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,293,32400.0,3,N2,1.2121831499997133e-07,1.3704642429495451e-05,1.8781722412032697e-10,-4.923032224099446e-05,6.350911923874708e-05,0.00011273944147974154,1.3702894302257643e-05,0.5658116887920961,2.434094140887554,1.3525639837729123e-10,1.281257814282476e-11,9.107620097543531e-12,2.5890303406027518e-12,1.5976562695826227e-10,0.8413266003211388,0.07969724862984015,0.05665153845298061,0.01610437746916455,9.792263035815154,13.381626641286486,0.6593714803542798,3.1693164719462312
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,294,32430.0,3,N2,-1.0885110050801944e-07,9.5619660546701e-06,9.143119483066326e-11,-4.0612739712763546e-05,4.070586998768274e-05,8.131860970044628e-05,9.560991911292547e-06,-0.14855264237602636,1.9792663818652958,6.538250771358194e-11,7.681871565658263e-12,2.865577934768382e-12,3.4113890948107902e-12,7.93413463088194e-11,0.8138089628503603,0.09561541993745495,0.03566753690874876,0.04246118905822105,7.53092316778872,16.914031696401313,0.3300645388608801,3.31407648297804
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,295,32460.0,3,N2,1.3264975065891684e-07,8.584857820845908e-06,7.369978380413913e-11,-3.5396647977903584e-05,3.108468355449807e-05,6.648133153240165e-05,8.584451826755603e-06,-0.2825137094817486,1.099556675773619,4.379475083081949e-11,9.009420214849772e-12,3.955476045902306e-12,4.1580176723954695e-12,6.091766476396702e-11,0.7073062428592405,0.14550646005778958,0.06388283635987826,0.06715398082673214,4.37535340616897,8.837647569103572,0.3951753409287425,2.5527758960247513
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,296,32490.0,3,N2,4.1093840595924954e-08,9.428395469557189e-06,8.889464113036652e-11,-4.3193332210753554e-05,3.6546066007534154e-05,7.973939821828771e-05,9.42691350798648e-06,-0.33244420015183784,2.240064112886529,6.694386364428512e-11,7.377322629112793e-12,4.6285356403828604e-12,4.836433509898443e-12,8.378615542367921e-11,0.7895612592617796,0.08701093465375413,0.05459070077247772,0.057042726913735214,7.991080994259721,11.89365545879914,0.5525077456486893,2.829453391591403
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,297,32520.0,3,N2,-3.427954967012476e-07,9.88411949610083e-06,9.769581821320053e-11,-6.59116640444306e-05,3.514640722347577e-05,0.00010105807126790636,9.888415529953291e-06,-1.1669631719843403,6.270092299180222,4.489536261836145e-11,8.731996429136339e-12,5.490495217463009e-12,5.4669473108094205e-12,6.458480157577023e-11,0.6845391239995408,0.13314054810470455,0.08371596902858403,0.08335692385214351,4.613170888960721,6.917093552055656,0.5641694648618218,2.512397923431759
SC4062E,SC4062E0-PSG.edf,SC4062EC-Hypnogram.edf,Fpz-Cz,100.0,298,32550.0,3,N2,2.4906034060729795e-07,1.3616583628923633e-05,1.854113497234711e-10,-4.638621400408069e-05,9.294204461425055e-05,0.00013932825861833124,1.3616591974260423e-05,1.7523020179233113,10.369654067177935,1.2967589173440026e-10,8.645302676264322e-12,5.7064578700154035e-12,4.5594424889617e-12,1.4858709476964169e-10,0.8668922404977254,0.05779444202441228,0.0381480626975417,0.03048018611487217,13.444460592565296,19.335973512065383,0.591630772153803,3.6027020571351613
